ID,text,pos,neg,PRP$,VBG,VBD,``,VBN,POS,'',VBP,WDT,JJ,WP,VBZ,DT,#,RP,$,NN,),(,FW,",",.,TO,PRP,RB,:,NNS,NNP,VB,WRB,CC,PDT,RBS,RBR,CD,EX,IN,MD,NNPS,JJS,JJR,SYM,UH,label
78,"So in the dream there were times where we were both kinda unsure, but it was still happy (for the both of us I hope).",0.034482758620689655,0.034482758620689655,0,0,0.10344827586206896,0,0,0,0,0.034482758620689655,0,0.06896551724137931,0,0,0.13793103448275862,0,0,0,0.06896551724137931,0.034482758620689655,0.034482758620689655,0,0.034482758620689655,0.034482758620689655,0,0.13793103448275862,0.06896551724137931,0,0.034482758620689655,0,0,0.034482758620689655,0.034482758620689655,0,0,0,0,0.034482758620689655,0.10344827586206896,0,0,0,0,0,0,joy
79,"That's odd though, as I don't usually care for dressy occassions.",0.0,0.06666666666666667,0,0,0,0,0,0,0,0.06666666666666667,0,0.13333333333333333,0,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0,0,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0.2,0,0.06666666666666667,0,0.06666666666666667,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,surprise
80,WTF),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust
81,i'm finally reading the amazing adventures of kavalier &amp; clay.,0.07142857142857142,0.0,0,0.07142857142857142,0,0,0,0,0,0.07142857142857142,0,0.07142857142857142,0,0,0.07142857142857142,0,0,0,0.21428571428571427,0,0,0,0,0.07142857142857142,0,0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0.07142857142857142,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,surprise
82,i'm not very far along but i'm quite enjoying it.,0.07692307692307693,0.0,0,0.07692307692307693,0,0,0,0,0,0.15384615384615385,0,0.07692307692307693,0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0.07692307692307693,0,0.07692307692307693,0.3076923076923077,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,joy
83,I'm in Buena Vista at these hot springs and it should be awesome but I didn't sleep one little bit last night.,0.08,0.0,0,0,0.04,0,0,0,0,0.04,0,0.16,0,0,0.04,0,0,0,0.08,0,0,0,0,0.04,0,0.12,0.04,0,0.04,0.08,0.08,0,0.08,0,0,0,0.04,0,0.08,0.04,0,0,0,0,0,joy
84,I think the pain and awkwardness of attending your reception is worth seeing your face again.,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0,0,0,0,0,0.058823529411764705,0,0.058823529411764705,0,0.058823529411764705,0.058823529411764705,0,0,0,0.23529411764705882,0,0,0,0,0.058823529411764705,0,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0.058823529411764705,0,0,0,0,0,0.058823529411764705,0,0,0,0,0,0,sadness
85,I miss you so much.,0.0,0.16666666666666666,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sadness
86,I've never missed anyone so much as you.,0.0,0.1,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,sadness
87,I'm sitting here in this lobby thing and crying and it's very embarassing but I can't help it because I just want you and me to run away and I want you to hold me for one whole night and rock me to sleep.,0.0,0.020833333333333332,0,0.020833333333333332,0,0,0,0,0,0.0625,0,0.041666666666666664,0,0.020833333333333332,0.020833333333333332,0,0,0,0.08333333333333333,0,0,0,0,0.020833333333333332,0.0625,0.22916666666666666,0.10416666666666667,0,0,0,0.10416666666666667,0,0.125,0,0,0,0.020833333333333332,0,0.0625,0.020833333333333332,0,0,0,0,0,sadness
88,I miss you.,0.0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sadness
89,"Well Im finishing up my first week at Jubans, its really awesome.",0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0.07142857142857142,0,0.07142857142857142,0,0,0,0.07142857142857142,0.07142857142857142,0,0,0.14285714285714285,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,0.07142857142857142,0,0.07142857142857142,0,0,0,0,joy
90,We get drinks after work too and the food I can eat is awesome.,0.13333333333333333,0.0,0,0,0,0,0,0,0,0.06666666666666667,0,0.06666666666666667,0,0.06666666666666667,0.06666666666666667,0,0,0,0.13333333333333333,0,0,0,0,0.06666666666666667,0,0.13333333333333333,0.06666666666666667,0,0.06666666666666667,0,0.06666666666666667,0,0.06666666666666667,0,0,0,0,0,0.06666666666666667,0.06666666666666667,0,0,0,0,0,joy
91,messed up a Quiz in Biology which sucks.,0.0,0.2222222222222222,0,0,0,0,0.1111111111111111,0,0,0,0.1111111111111111,0,0,0.1111111111111111,0.1111111111111111,0,0.1111111111111111,0,0.1111111111111111,0,0,0,0,0.1111111111111111,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0,disgust
92,Oh well its nothing too too bad but its making me nervous.,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0,0,0,0,0,0,0,0.15384615384615385,0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0.07692307692307693,0,0.07692307692307693,0.23076923076923078,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,fear
93,"Truly horrifying footage of a Disney character orgy backstage at one of their shows.""",0.0,0.0625,0.0625,0.0625,0,0,0,0,0.0625,0,0,0,0,0,0.0625,0,0,0,0.25,0,0,0,0,0.0625,0,0,0.0625,0,0.0625,0.0625,0,0,0,0,0,0,0.0625,0,0.1875,0,0,0,0,0,0,fear
94,"Well, not so much an orgy, but really rather amusing!",0.07692307692307693,0.0,0,0.07692307692307693,0,0,0,0,0,0,0,0.07692307692307693,0,0,0.07692307692307693,0,0,0,0.07692307692307693,0,0,0,0.15384615384615385,0.07692307692307693,0,0,0.38461538461538464,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,joy
95,I just stood there in shock!,0.0,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,surprise
96,"Another slight parallel I find amusing: Jason played Heracles in Alcestes last year, just as I am playing Hippolyta in A Midsummer Night's Dream.",0.03571428571428571,0.0,0,0.03571428571428571,0.03571428571428571,0,0,0.03571428571428571,0,0.07142857142857142,0,0.10714285714285714,0,0,0.03571428571428571,0,0,0,0.07142857142857142,0,0,0,0.03571428571428571,0.03571428571428571,0,0.07142857142857142,0.03571428571428571,0.03571428571428571,0,0.2857142857142857,0,0,0,0,0,0,0,0,0.10714285714285714,0,0,0,0,0,0,joy
97,"Sock n' Buskin is a really fun theatre company, I'm liking my occaisional rehersal.",0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,0,0,0,0,0.05555555555555555,0.05555555555555555,0,0.1111111111111111,0,0.05555555555555555,0.05555555555555555,0,0,0,0.2222222222222222,0,0,0,0.05555555555555555,0.05555555555555555,0,0.05555555555555555,0.05555555555555555,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
98,This awesome program,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
99,"I've been talking to Laura on the phone almost daily, and we're both very excited to see that little baby growing inside of her!",0.03571428571428571,0.0,0.03571428571428571,0.07142857142857142,0,0,0.03571428571428571,0,0,0.07142857142857142,0,0.10714285714285714,0,0,0.10714285714285714,0,0,0,0.07142857142857142,0,0,0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0.03571428571428571,0.03571428571428571,0,0.03571428571428571,0,0,0,0,0,0.10714285714285714,0,0,0,0,0,0,joy
100,That would be so awesome!,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,joy
101,Snow in October!,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,surprise
102,I haven't even seen snow in years and to have it in October it too much to wrap around my little head!,0.0,0.0,0.041666666666666664,0,0,0,0.08333333333333333,0,0,0.041666666666666664,0,0.08333333333333333,0,0,0,0,0.041666666666666664,0,0.041666666666666664,0,0,0,0,0.041666666666666664,0.08333333333333333,0.125,0.125,0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0,0.041666666666666664,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,surprise
103,"I'm missing everyone in Wisconsin with the Blue Stars, and sad that I had to leave early.",0.0,0.1,0,0.05,0.05,0,0,0,0,0.05,0,0.05,0,0.05,0.05,0,0,0,0.05,0,0,0,0.05,0.05,0.05,0.1,0,0,0,0.15,0.05,0,0.05,0,0,0,0,0,0.15,0,0,0,0,0,0,sadness
104,Miss you guys!,0.0,0.0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sadness
105,And sadly.,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,sadness
106,"It was too much weight for me to carry, my own plus everyone elses.",0.0,0.0,0.0625,0,0.0625,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0.0625,0.0625,0.0625,0.125,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0,0,0,0,0.0625,0,0,0,0,0,0,sadness
107,I get a jolt of something REAL loud and it makes me jump.,0.0,0.14285714285714285,0,0,0,0,0,0,0,0.07142857142857142,0,0,0,0.07142857142857142,0.07142857142857142,0,0,0,0.2857142857142857,0,0,0,0,0.07142857142857142,0,0.21428571428571427,0,0,0,0.07142857142857142,0,0,0.07142857142857142,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,surprise
108,She is afraid to.,0.0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fear
109,I hope that he can learn to play well and I really do hope he is enjoying himself.,0.10526315789473684,0.0,0,0.05263157894736842,0,0,0,0,0,0.10526315789473684,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.05263157894736842,0.2631578947368421,0.10526315789473684,0,0,0,0.15789473684210525,0,0.05263157894736842,0,0,0,0,0,0.05263157894736842,0.05263157894736842,0,0,0,0,0,joy
110,No matter the pain is may cause the rest of the family.,0.0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.3076923076923077,0,0,0,0.3076923076923077,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0.07692307692307693,0.07692307692307693,0,0,0,0,0,sadness
111,As long as he is happy.,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,joy
112,Vegas was a lot of fun.,0.14285714285714285,0.0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.2857142857142857,0,0,0,0,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,joy
113,The reception was a friggen blast!,0.0,0.0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0.42857142857142855,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
114,"Champagne, music, and me trying to catch those damn flowers.",0.0,0.07692307692307693,0,0.07692307692307693,0,0,0,0,0,0,0,0.07692307692307693,0,0,0.07692307692307693,0,0,0,0.07692307692307693,0,0,0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,joy
115,"(didn't catch em by the by) Imagine this: My bro taking his neck tie off of marie's thigh with his teeth while ""girls just wanna have fun"" blasts in the background!",0.025,0.0,0.075,0.025,0.05,0.025,0.025,0.025,0.025,0.05,0,0,0,0,0.075,0,0,0,0.175,0.025,0.025,0,0,0.025,0,0,0.05,0.025,0.1,0,0.025,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,joy
116,add some jack and cokes and a wendy's drive through and it's a REAL party!!,0.0,0.0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0.05263157894736842,0.15789473684210525,0,0,0,0.21052631578947367,0,0,0,0,0.10526315789473684,0,0.05263157894736842,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0,0.15789473684210525,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,joy
117,"As Sean put it, it's not like Vietnam where 4 of 5 americans will die, so that really put it into perspective for me. I know he'll be safe and come home in one piece, but the scary thought still kinda lingers in the background of my mind.",0.03636363636363636,0.03636363636363636,0.01818181818181818,0,0.01818181818181818,0,0,0,0,0.01818181818181818,0,0.07272727272727272,0,0.03636363636363636,0.05454545454545454,0,0,0,0.10909090909090909,0,0,0,0.05454545454545454,0.03636363636363636,0,0.10909090909090909,0.05454545454545454,0,0.03636363636363636,0.03636363636363636,0.05454545454545454,0.01818181818181818,0.03636363636363636,0,0,0,0.05454545454545454,0,0.14545454545454545,0.03636363636363636,0,0,0,0,0,fear
118,"Everybody hates everybody, everybody lies, talks shit behind backs, and treats people like shit.",0.05555555555555555,0.16666666666666666,0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0.16666666666666666,0,0,0,0,0.2222222222222222,0,0,0,0.16666666666666666,0.05555555555555555,0,0,0,0,0.16666666666666666,0,0,0,0.05555555555555555,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0,disgust
119,"My mother truly wants to murder my father, and then gets pissed off when i don't agree with her.",0.0,0.045454545454545456,0.09090909090909091,0,0,0,0.045454545454545456,0,0,0.045454545454545456,0,0,0,0.09090909090909091,0,0,0.045454545454545456,0,0.13636363636363635,0,0,0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.13636363636363635,0,0,0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,0,anger
120,UGH!,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust
121,"ya, i'd say that's some fucked up shit.",0.0,0.16666666666666666,0,0,0.08333333333333333,0,0,0,0,0,0,0.08333333333333333,0,0.08333333333333333,0.16666666666666666,0,0.08333333333333333,0,0.16666666666666666,0,0,0,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,disgust
122,=) It was the perfect end to a crappy day.,0.08333333333333333,0.08333333333333333,0,0,0.08333333333333333,0,0,0,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0,0.25,0.08333333333333333,0,0,0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust
123,"Basically, I just want to focus on staying busy and staying happy.",0.07142857142857142,0.0,0,0.14285714285714285,0,0,0,0,0,0.07142857142857142,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0,0,0,0.07142857142857142,0,0.07142857142857142,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,joy
124,"So, if you would like to contribute to the ""make me smile"" foundation"", let's party!",0.09090909090909091,0.0,0,0,0,0.045454545454545456,0,0.045454545454545456,0.09090909090909091,0,0,0.045454545454545456,0,0,0.045454545454545456,0,0,0,0.09090909090909091,0,0,0,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.045454545454545456,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0.045454545454545456,0.045454545454545456,0,0,0,0,0,joy
125,that was sooo fun.,0.2,0.0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
126,lol.,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
127,hehehehhe ;) neeeways.,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
128,WE WERE TOTALLY AWESOME!!!!,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
129,lol.,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
130,We won by several of points.,0.14285714285714285,0.0,0,0,0.14285714285714285,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0,0,0,joy
131,yay!!!!,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
132,lol.,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
133,after the game we went to the dance where I had the best night of my life!!!,0.05,0.0,0.05,0,0.1,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.2,0,0,0,0,0.15,0.05,0.1,0,0,0,0,0,0.05,0,0,0,0,0,0,0.1,0,0,0.05,0,0,0,joy
134,was so awesome.,0.25,0.0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
135,I cant even explain in words how much fun I had.,0.08333333333333333,0.0,0,0,0.08333333333333333,0,0,0,0,0.16666666666666666,0,0.08333333333333333,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0.08333333333333333,0,0.16666666666666666,0.08333333333333333,0,0.08333333333333333,0,0,0.08333333333333333,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,joy
136,;) hehehehe.,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
137,I can honestly say that was the best Homecomg ever!!!!,0.07142857142857142,0.0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.07142857142857142,0,0,0,0,0.2857142857142857,0,0.07142857142857142,0.14285714285714285,0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,0.07142857142857142,0,0.07142857142857142,0,0,0,joy
138,Its soooo sad b/c it was my last one.,0.0,0.1,0.2,0,0.1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,sadness
139,:( at least I had a blast!!!!,0.0,0.0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0.08333333333333333,0,0.08333333333333333,0,0,0.3333333333333333,0,0.08333333333333333,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0.08333333333333333,0,0,0,joy
140,lol.,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
141,I dont know what else to say except that I love spending time w/ Joe.,0.0625,0.0,0,0.0625,0,0,0,0,0,0.125,0,0.125,0.0625,0,0.0625,0,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.125,0,0,0,0.0625,0.125,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,joy
142,:) *sighs* lol.,0.0,0.0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
143,And hanging out w/ Celeste and Matt was totally awesome 2!!!,0.07142857142857142,0.07142857142857142,0,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,0.21428571428571427,0,0,0.07142857142857142,0,0,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,joy
144,Love u all!!,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
145,"Exciting, no?",0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
146,"We had a great time catching up, and went out that night together as well.",0.11764705882352941,0.0,0,0.058823529411764705,0.11764705882352941,0,0,0,0,0,0,0.058823529411764705,0,0,0.058823529411764705,0,0.11764705882352941,0,0.11764705882352941,0,0,0,0.058823529411764705,0.058823529411764705,0,0.058823529411764705,0.17647058823529413,0,0,0,0,0,0.058823529411764705,0,0,0,0,0,0.058823529411764705,0,0,0,0,0,0,joy
147,"But it's certainly strange how you randomly run in to people you haven't seen in years, in little hole-in-the-walls in Europe.",0.0,0.08,0,0,0,0,0.08,0,0,0.08,0,0.08,0,0.04,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.12,0.08,0,0.12,0.04,0,0.04,0.04,0,0,0,0,0,0.16,0,0,0,0,0,0,surprise
148,Fun times.,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
149,And this particular piece was by far the best play I have EVER seen.,0.06666666666666667,0.0,0,0,0.06666666666666667,0,0.06666666666666667,0,0,0.06666666666666667,0,0.06666666666666667,0,0,0.13333333333333333,0,0,0,0.13333333333333333,0,0,0,0,0.06666666666666667,0,0.06666666666666667,0.06666666666666667,0,0,0.06666666666666667,0,0,0.06666666666666667,0,0,0,0,0,0.06666666666666667,0,0,0.06666666666666667,0,0,0,joy
150,"It was also incredibly simple, cutting the normally huge cast down to only seven performers.",0.058823529411764705,0.0,0,0.058823529411764705,0.11764705882352941,0,0,0,0,0,0,0.11764705882352941,0,0,0.058823529411764705,0,0,0,0,0,0,0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.29411764705882354,0,0.058823529411764705,0,0,0,0,0,0,0,0.058823529411764705,0,0,0,0,0,0,0,0,surprise
151,"I was lucky enough to be able to stay with some friends to cut down on the cost, and see a different side of London life.",0.07142857142857142,0.0,0,0,0.03571428571428571,0,0,0,0,0,0,0.10714285714285714,0,0,0.10714285714285714,0,0.03571428571428571,0,0.10714285714285714,0,0,0,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0,0.03571428571428571,0.03571428571428571,0.14285714285714285,0,0.03571428571428571,0,0,0,0,0,0.10714285714285714,0,0,0,0,0,0,joy
