ID,text,pos,neg,PRP$,VBG,VBD,``,VBN,POS,'',VBP,WDT,JJ,WP,VBZ,DT,#,RP,$,NN,),(,FW,",",.,TO,PRP,RB,:,NNS,NNP,VB,WRB,CC,PDT,RBS,RBR,CD,EX,IN,MD,NNPS,JJS,JJR,SYM,UH,label,direction,tense,overall_polarity,event_polarity,action_polarity
56,which is one of the slow songs i got to dance with one of my friends Nick who graduated Mathews last year.Hes awsome we danced alot together!Luvs!,0.0333333333333,0.0333333333333,0.0333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.1,0.0333333333333,0.0333333333333,0.0333333333333,0.0,0.0333333333333,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.0333333333333,0.0333333333333,0.0,0.0666666666667,0.0666666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,past,positive,neut,positive
57,the dance was awsome.The music was really cool.,0.111111111111,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,positive,na,na
58,too much rap and not enough rock for my taste but it was all good I was just happy getting out on the dance floor and getting my groove on.lol.,0.0967741935484,0.0,0.0645161290323,0.0645161290323,0.0645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.129032258065,0.0,0.0,0.0645161290323,0.0,0.0322580645161,0.0,0.225806451613,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0645161290323,0.0967741935484,0.0,0.0,0.0,0.0,0.0,0.0967741935484,0.0,0.0,0.0,0.0,0.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,present,positive,neut,na
59,I also got to see some howland people i once knew (Drew was one) That was pretty cool!,0.0952380952381,0.0,0.0,0.0,0.142857142857,0.0,0.047619047619,0.0,0.0,0.047619047619,0.047619047619,0.047619047619,0.0,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.047619047619,0.047619047619,0.0,0.0,0.047619047619,0.047619047619,0.047619047619,0.142857142857,0.0,0.047619047619,0.047619047619,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,past,positive,neut,neut
60,haha We did the Cha Cha slide and we were all so close together.,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.133333333333,0.0666666666667,0.0,0.0,0.133333333333,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,past,neut,neut,na
61,I just loved last night!!,0.142857142857,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.142857142857,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,past,positive,na,positive
62,Ha!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,neut,na,na
63,"then Lyssa,me,matt,and Kayla couldn't find someplace good to eat that was open 1 in the morning so we all went in to giant eagle and bought junk food haha.",0.027027027027,0.027027027027,0.0,0.0,0.0810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0810810810811,0.0,0.0,0.0810810810811,0.0,0.0,0.0,0.162162162162,0.0,0.0,0.0,0.0810810810811,0.027027027027,0.0540540540541,0.0540540540541,0.0540540540541,0.0,0.0,0.0540540540541,0.0810810810811,0.0,0.0540540540541,0.0,0.0,0.0,0.027027027027,0.0,0.0810810810811,0.027027027027,0.0,0.0,0.0,0.0,0.0,joy,self,past,positive,neut,neut
64,it was ammusing.hehehe.But yea overall I haven't had that much fun in a very long time!!,0.0526315789474,0.0,0.0,0.0,0.105263157895,0.0,0.0,0.0,0.0,0.0526315789474,0.0,0.210526315789,0.0,0.0,0.0526315789474,0.0,0.0,0.0,0.105263157895,0.0,0.0,0.0,0.0,0.105263157895,0.0,0.105263157895,0.105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157894736842,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,past,positive,positive,neut
65,im done telling you about my wonderful night lol.,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,present,positive,positive,na
66,I can't believe she is FINALLY here!!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.0,0.181818181818,0.181818181818,0.0,0.0,0.0909090909091,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,surprise,self,present,neut,neut,na
67,":) Levi is really exciting to be a big brother, he thinks she is sooooo cool.",0.105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157894736842,0.0,0.157894736842,0.0526315789474,0.0,0.0,0.0,0.105263157895,0.0526315789474,0.0,0.0,0.0526315789474,0.0526315789474,0.0526315789474,0.105263157895,0.0526315789474,0.0526315789474,0.0,0.0526315789474,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,present,positive,positive,na
68,My life on the weekdays is tae kwon do its what i was born to do i love i there i love to teach people who want to be taught.,0.0645161290323,0.0,0.0645161290323,0.0,0.0322580645161,0.0,0.0645161290323,0.0,0.0,0.0967741935484,0.0,0.0322580645161,0.0645161290323,0.0322580645161,0.0322580645161,0.0,0.0,0.0,0.0967741935484,0.0,0.0,0.0,0.0,0.0322580645161,0.0967741935484,0.0,0.0645161290323,0.0,0.0967741935484,0.0,0.161290322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,positive
69,Everyone there is amazing its like my second home.,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,present,positive,positive,na
70,luckily we won that one.,0.166666666667,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,past,positive,neut,positive
71,it was pertty goood.,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,positive,na,na
72,overall it was a pretty good tournament.,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,positive,na,na
73,i'm always happy with those.,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,positive,na,na
74,had a good chill time with team at dever's house.,0.0833333333333,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.416666666667,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,past,positive,positive,na
75,hehe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,neut,na,na
76,however i do miss volleyball.,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,present,negative,neut,na
77,"I woke up once during the dream and was like, ""oh crap, no, go back"" and managed to get back to it somehow.",0.0344827586207,0.0344827586207,0.0,0.0,0.103448275862,0.0344827586207,0.0,0.0,0.0344827586207,0.0,0.0,0.0,0.0,0.0,0.0689655172414,0.0,0.0344827586207,0.0,0.0689655172414,0.0,0.0,0.0,0.103448275862,0.0344827586207,0.0689655172414,0.0689655172414,0.137931034483,0.0,0.0,0.0,0.0689655172414,0.0,0.0689655172414,0.0,0.0,0.0,0.0,0.0,0.0689655172414,0.0,0.0,0.0,0.0,0.0,0.0344827586207,anger,self,past,positive,neut,neut
78,"So in the dream there were times where we were both kinda unsure, but it was still happy (for the both of us I hope).",0.0344827586207,0.0344827586207,0.0,0.0,0.103448275862,0.0,0.0,0.0,0.0,0.0344827586207,0.0,0.0689655172414,0.0,0.0,0.137931034483,0.0,0.0,0.0,0.0689655172414,0.0344827586207,0.0344827586207,0.0,0.0344827586207,0.0344827586207,0.0,0.137931034483,0.0689655172414,0.0,0.0344827586207,0.0,0.0,0.0344827586207,0.0344827586207,0.0,0.0,0.0,0.0,0.0344827586207,0.103448275862,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,na
79,"That's odd though, as I don't usually care for dressy occassions.",0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.133333333333,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.0,0.0666666666667,0.2,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,present,negative,neut,neut
80,WTF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust,other,na,neut,na,na
81,i'm finally reading the amazing adventures of kavalier &amp; clay.,0.0714285714286,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0714285714286,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.214285714286,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0714285714286,0.0714285714286,0.0714285714286,0.0714285714286,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,present,positive,positive,neut
82,i'm not very far along but i'm quite enjoying it.,0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.307692307692,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,positive
83,I'm in Buena Vista at these hot springs and it should be awesome but I didn't sleep one little bit last night.,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.16,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.04,0.0,0.04,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,neut
84,I think the pain and awkwardness of attending your reception is worth seeing your face again.,0.0588235294118,0.117647058824,0.117647058824,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0588235294118,0.0,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.235294117647,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,present,negative,neut,na
85,I miss you so much.,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,present,negative,neut,na
86,I've never missed anyone so much as you.,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,past,negative,neut,negative
87,I'm sitting here in this lobby thing and crying and it's very embarassing but I can't help it because I just want you and me to run away and I want you to hold me for one whole night and rock me to sleep.,0.0,0.0208333333333,0.0,0.0208333333333,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0416666666667,0.0,0.0208333333333,0.0208333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0208333333333,0.0625,0.229166666667,0.104166666667,0.0,0.0,0.0,0.104166666667,0.0,0.125,0.0,0.0,0.0,0.0208333333333,0.0,0.0625,0.0208333333333,0.0,0.0,0.0,0.0,0.0,sadness,self,present,negative,neut,neut
88,I miss you.,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,present,negative,neut,na
89,"Well Im finishing up my first week at Jubans, its really awesome.",0.0714285714286,0.0,0.142857142857,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0714285714286,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0,0.0,0.142857142857,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0714285714286,0.0,0.0,0.0,0.0,joy,other,present,positive,na,positive
90,We get drinks after work too and the food I can eat is awesome.,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.133333333333,0.0666666666667,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,neut
91,messed up a Quiz in Biology which sucks.,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.111111111111,0.111111111111,0.0,0.111111111111,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,disgust,other,past,negative,negative,na
92,Oh well its nothing too too bad but its making me nervous.,0.0769230769231,0.153846153846,0.153846153846,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.230769230769,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,fear,other,present,negative,neut,na
93,"Truly horrifying footage of a Disney character orgy backstage at one of their shows.""",0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,fear,other,na,negative,na,na
94,"Well, not so much an orgy, but really rather amusing!",0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.153846153846,0.0769230769231,0.0,0.0,0.384615384615,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,positive,na,na
95,I just stood there in shock!,0.0,0.142857142857,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,surprise,other,past,negative,neut,neut
96,"Another slight parallel I find amusing: Jason played Heracles in Alcestes last year, just as I am playing Hippolyta in A Midsummer Night's Dream.",0.0357142857143,0.0,0.0,0.0357142857143,0.0357142857143,0.0,0.0,0.0357142857143,0.0,0.0714285714286,0.0,0.107142857143,0.0,0.0,0.0357142857143,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0357142857143,0.0357142857143,0.0,0.0714285714286,0.0357142857143,0.0357142857143,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,neut
97,"Sock n' Buskin is a really fun theatre company, I'm liking my occaisional rehersal.",0.111111111111,0.0,0.0555555555556,0.0555555555556,0.0,0.0,0.0,0.0,0.0555555555556,0.0555555555556,0.0,0.111111111111,0.0,0.0555555555556,0.0555555555556,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0555555555556,0.0555555555556,0.0,0.0555555555556,0.0555555555556,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,na
98,This awesome program,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,positive,na,na
99,"I've been talking to Laura on the phone almost daily, and we're both very excited to see that little baby growing inside of her!",0.0357142857143,0.0,0.0357142857143,0.0714285714286,0.0,0.0,0.0357142857143,0.0,0.0,0.0714285714286,0.0,0.107142857143,0.0,0.0,0.107142857143,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0357142857143,0.0357142857143,0.0714285714286,0.0714285714286,0.0714285714286,0.0,0.0,0.0357142857143,0.0357142857143,0.0,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,neut
100,That would be so awesome!,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,joy,other,na,positive,na,na
101,Snow in October!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,surprise,other,na,neut,na,na
102,I haven't even seen snow in years and to have it in October it too much to wrap around my little head!,0.0,0.0,0.0416666666667,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0416666666667,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0416666666667,0.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0416666666667,0.0833333333333,0.125,0.125,0.0,0.0416666666667,0.0416666666667,0.0833333333333,0.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,present,neut,neut,neut
103,"I'm missing everyone in Wisconsin with the Blue Stars, and sad that I had to leave early.",0.0,0.1,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.05,0.05,0.1,0.0,0.0,0.0,0.15,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,present,negative,na,neut
104,Miss you guys!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,present,neut,na,na
105,And sadly.,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,na,negative,na,na
106,"It was too much weight for me to carry, my own plus everyone elses.",0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.125,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,present,neut,na,na
107,I get a jolt of something REAL loud and it makes me jump.,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.214285714286,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,present,negative,neut,na
108,She is afraid to.,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,other,na,negative,na,na
109,I hope that he can learn to play well and I really do hope he is enjoying himself.,0.105263157895,0.0,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.105263157895,0.0,0.0,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789474,0.0526315789474,0.263157894737,0.105263157895,0.0,0.0,0.0,0.157894736842,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0526315789474,0.0526315789474,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,positive,neut
110,No matter the pain is may cause the rest of the family.,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.307692307692,0.0,0.0,0.0,0.307692307692,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,0.0,sadness,other,present,negative,neut,neut
