ID,text,pos,neg,PRP$,VBG,VBD,VB,POS,'',VBP,WDT,JJ,WP,VBZ,DT,RP,NN,FW,",",.,TO,PRP,RB,-LRB-,:,NNS,NNP,``,WRB,CC,PDT,RBS,RBR,VBN,EX,IN,WP$,AUX,CD,MD,NNPS,AUXG,-RRB-,JJS,JJR,UH,label,direction,tense,overall_polarity,event_polarity,action_polarity
47,"The King came down himself and opened the door, and there he found both strong and well, and rejoiced with them that now all sorrow was over.",0.1,0.0333333333333,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.133333333333,0.0333333333333,0.0666666666667,0.0,0.0666666666667,0.0333333333333,0.0,0.1,0.1,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,neut
48,"He was astonished when he saw them come alone, and asked what had happened to them.",0.0555555555556,0.0,0.0,0.0,0.111111111111,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0555555555556,0.0555555555556,0.222222222222,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0555555555556,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,other,na,positive,na,neut
49,"And the Queen, when she had received the letter and read it, did as was written in it, and had a splendid wedding-feast prepared, and the King""s daughter was married to the luck-child, and as the youth was handsome and agreeable she lived with him in joy and contentment.",0.0892857142857,0.0,0.0,0.0,0.0178571428571,0.0,0.0178571428571,0.0,0.0178571428571,0.0,0.0892857142857,0.0,0.0,0.107142857143,0.0,0.107142857143,0.0,0.0892857142857,0.0178571428571,0.0178571428571,0.0892857142857,0.0178571428571,0.0,0.0,0.0,0.0357142857143,0.0,0.0178571428571,0.125,0.0,0.0,0.0,0.0535714285714,0.0,0.0714285714286,0.0,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,positive
50,His grandmother scolded him.,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,past,negative,neut,negative
51,"""Oh!"" cried the devil, ""what are you doing?""",0.0,0.133333333333,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0666666666667,0.133333333333,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,7,other,present,negative,negative,neut
52,"""Ha! what are you doing?"" cried the devil angrily.",0.0,0.214285714286,0.0,0.0714285714286,0.0714285714286,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0714285714286,0.0,0.0714285714286,0.0,0.0714285714286,0.0,0.0,0.214285714286,0.0,0.0714285714286,0.142857142857,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,na,negative,na,negative
53,"The devil jumped up, roared out, and would have treated her ill if she had not quieted him once more and said, ""Who can help bad dreams?""",0.030303030303,0.0606060606061,0.0,0.0,0.0909090909091,0.030303030303,0.0,0.030303030303,0.0,0.0,0.030303030303,0.030303030303,0.0,0.030303030303,0.0606060606061,0.030303030303,0.0,0.0909090909091,0.030303030303,0.0,0.0909090909091,0.0909090909091,0.0,0.0,0.030303030303,0.0,0.030303030303,0.0,0.0606060606061,0.0,0.0,0.0,0.0606060606061,0.0,0.030303030303,0.0,0.0606060606061,0.0,0.0606060606061,0.0,0.0,0.0,0.0,0.030303030303,0.0,2,other,present,negative,negative,positive
54,"""Oh, ho!"" said the spring, ""then I will begin to flow,"" and began to flow violently.",0.0,0.04,0.0,0.0,0.08,0.12,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.12,0.08,0.08,0.04,0.08,0.0,0.0,0.0,0.04,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,7,self,na,negative,na,negative
55,"The sight of this made the tailor so angry that he laid hold of the golden footstool, and threw it down to earth through heaven, at the old thief.",0.0625,0.03125,0.0,0.0,0.09375,0.03125,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.15625,0.0,0.1875,0.0,0.0625,0.03125,0.03125,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,past,positive,neut,positive
56,"One morning the wood-cutter went out sorrowfully to his work in the forest, and while he was cutting wood, suddenly there stood before him a tall and beautiful woman with a crown of shining stars on her head, who said to him, ""I am the Virgin Mary, mother of the child Jesus.",0.0333333333333,0.0166666666667,0.0333333333333,0.0333333333333,0.05,0.0,0.0,0.0166666666667,0.0,0.0,0.0333333333333,0.0166666666667,0.0,0.1,0.0,0.166666666667,0.0,0.0833333333333,0.0166666666667,0.0333333333333,0.0666666666667,0.05,0.0,0.0,0.0166666666667,0.05,0.0166666666667,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0166666666667,0.116666666667,0.0,0.0333333333333,0.0166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,self,present,positive,neut,positive
57,"In each of them sat one of the Apostles in the midst of a great light, and she rejoiced in all the magnificence and splendour, and the little angels who always accompanied her rejoiced with her.",0.128205128205,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0512820512821,0.025641025641,0.0,0.153846153846,0.0,0.102564102564,0.0,0.0512820512821,0.025641025641,0.0,0.102564102564,0.025641025641,0.0,0.0,0.025641025641,0.0,0.0,0.0,0.0769230769231,0.025641025641,0.0,0.0,0.025641025641,0.0,0.179487179487,0.0,0.0,0.025641025641,0.0,0.025641025641,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,neut
58,Immediately a great fear fell on her.,0.125,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,other,na,negative,na,negative
59,"Her terror too would not quit her, let her do what she might, and her heart beat continually and would not be still; the gold too stayed on her finger, and would not go away, let her rub it and wash it never so much.",0.0196078431373,0.0196078431373,0.0588235294118,0.0,0.0196078431373,0.0980392156863,0.0,0.0,0.0392156862745,0.0,0.0,0.0196078431373,0.0,0.0196078431373,0.0,0.078431372549,0.0,0.078431372549,0.0196078431373,0.0,0.117647058824,0.21568627451,0.0,0.0196078431373,0.0,0.0,0.0,0.0,0.078431372549,0.0,0.0,0.0,0.0,0.0,0.0196078431373,0.0,0.0392156862745,0.0,0.078431372549,0.0,0.0,0.0,0.0,0.0,0.0,3,other,present,positive,neut,neut
60,"She wanted to cry out, but she could bring forth no sound.",0.0,0.0714285714286,0.0,0.0,0.0714285714286,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0714285714286,0.0,0.0714285714286,0.0714285714286,0.0714285714286,0.142857142857,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,6,other,present,negative,neut,negative
61,"Here, too, she found a shelter from storm and rain, but it was a miserable life, and bitterly did she weep when she remembered how happy she had been in heaven, and how the angels had played with her.",0.0666666666667,0.0666666666667,0.0,0.0,0.0444444444444,0.0,0.0,0.0,0.0,0.0,0.0444444444444,0.0,0.0,0.0666666666667,0.0,0.133333333333,0.0,0.111111111111,0.0222222222222,0.0,0.133333333333,0.0666666666667,0.0,0.0,0.0222222222222,0.0,0.0,0.0666666666667,0.0888888888889,0.0,0.0,0.0,0.0222222222222,0.0,0.0666666666667,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,past,positive,neut,neut
62,"When the Queen rejoiced thereat, the Virgin Mary said, ""Is thy heart not yet softened?",0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.15,0.0,0.1,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,positive
63,"As he now feared that the step-mother might not treat them well, and even do them some injury, he took them to a lonely castle which stood in the midst of a forest.",0.0277777777778,0.0833333333333,0.0,0.0,0.0833333333333,0.0277777777778,0.0,0.0,0.0,0.0277777777778,0.0277777777778,0.0,0.0,0.138888888889,0.0,0.138888888889,0.0,0.0555555555556,0.0277777777778,0.0277777777778,0.138888888889,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0277777777778,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0277777777778,0.0,0.0277777777778,0.0,0.0,0.0,0.0,0.0,0.0,3,other,present,negative,neut,negative
64,"Then the maiden looked at them and recognized her brothers, was glad and crept forth from beneath the bed.",0.047619047619,0.047619047619,0.047619047619,0.0,0.0952380952381,0.0,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.0952380952381,0.0,0.0952380952381,0.0,0.047619047619,0.047619047619,0.0,0.047619047619,0.0952380952381,0.0,0.0,0.047619047619,0.0,0.0,0.0,0.0952380952381,0.0,0.0,0.0,0.047619047619,0.0,0.142857142857,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,neut
65,"The brothers were not less delighted to see their little sister, but their joy was of short duration.",0.1,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.15,0.0,0.05,0.05,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,present,positive,neut,na
66,"The little sister wept and said, ""Can you not be set free?""",0.0625,0.0625,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,6,other,na,positive,na,positive
67,"The King, however, had a wicked mother who was dissatisfied with this marriage and spoke ill of the young Queen.",0.0,0.0869565217391,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0869565217391,0.0434782608696,0.0,0.173913043478,0.0,0.0869565217391,0.0,0.0869565217391,0.0434782608696,0.0,0.0,0.0869565217391,0.0,0.0,0.0,0.0869565217391,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0434782608696,0.0,0.0869565217391,0.0,0.0869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,past,negative,negative,negative
68,"Then she saw that her deliverance was near, and her heart leapt with joy.",0.0625,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0625,0.0625,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,na,positive,na,positive
69,"The kernel, however, was so large that she could not swallow it, and it remained sticking in her throat, so that she was alarmed lest she should be choked.",0.0,0.0588235294118,0.0294117647059,0.0,0.0294117647059,0.0294117647059,0.0,0.0,0.0,0.0,0.0882352941176,0.0,0.0,0.0294117647059,0.0,0.0588235294118,0.0,0.117647058824,0.0294117647059,0.0,0.147058823529,0.0882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647059,0.0,0.0,0.0,0.0294117647059,0.0,0.147058823529,0.0,0.0882352941176,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,3,other,present,negative,neut,neut
70,"Then the cock was so distressed that he cried aloud, and every animal came to lament the little hen, and six mice built a little carriage to carry her to her grave, and when the carriage was ready they harnessed themselves to it, and the cock drove.",0.0192307692308,0.0576923076923,0.0192307692308,0.0,0.0961538461538,0.0192307692308,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.115384615385,0.0,0.153846153846,0.0,0.0769230769231,0.0192307692308,0.0769230769231,0.0961538461538,0.0576923076923,0.0,0.0,0.0192307692308,0.0,0.0,0.0192307692308,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0192307692308,0.0,0.0384615384615,0.0192307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,present,negative,neut,negative
71,"When a stone saw that, it took pity on the little cock, wished to help him, and laid itself over the water.",0.0,0.0384615384615,0.0,0.0,0.153846153846,0.0384615384615,0.0,0.0,0.0,0.0,0.0384615384615,0.0,0.0,0.115384615385,0.0,0.153846153846,0.0,0.115384615385,0.0384615384615,0.0384615384615,0.115384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.115384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,present,negative,neut,neut
72,"This pleased the Lord, and he went in.",0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,neut,neut,neut
73,"When the cloth was laid, the Lord sat down with the man and his wife, and he enjoyed their coarse food, for there were happy faces at the table.",0.0606060606061,0.030303030303,0.0606060606061,0.0,0.0606060606061,0.0,0.0,0.0,0.0,0.0,0.0606060606061,0.0,0.030303030303,0.121212121212,0.0,0.151515151515,0.0,0.0909090909091,0.030303030303,0.0,0.030303030303,0.030303030303,0.0,0.0,0.0,0.030303030303,0.0,0.030303030303,0.0606060606061,0.0,0.0,0.0,0.030303030303,0.030303030303,0.0909090909091,0.0,0.0606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,negative,positive
74,"""Oh, yes,"" said the man; ""if I can have that, too, I should like it very much.""",0.037037037037,0.0,0.0,0.0,0.037037037037,0.037037037037,0.0,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0740740740741,0.0,0.037037037037,0.0,0.148148148148,0.037037037037,0.0,0.111111111111,0.111111111111,0.0,0.037037037037,0.0,0.0,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037,0.0,0.037037037037,0.0,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0740740740741,4,self,present,positive,neut,neut
75,"He was very much astonished, and called his wife and said to her, ""Tell me, what can have happened?",0.04,0.0,0.04,0.0,0.08,0.04,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.12,0.04,0.04,0.12,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,7,other,present,positive,neut,na
76,"Then at last he was angry, and cried quite impatiently, ""I wish your neck was broken!""",0.0,0.190476190476,0.047619047619,0.0,0.047619047619,0.0,0.0,0.047619047619,0.047619047619,0.0,0.0952380952381,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.0952380952381,0.047619047619,0.0,0.0952380952381,0.142857142857,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.047619047619,0.0,0.0,0.0,0.047619047619,0.0,0.047619047619,0.0,0.0952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,self,na,negative,na,negative
77,"And now as he was walking slowly through the sand, and the sun was burning hot at noon-day, he grew quite hot-tempered and angry.",0.037037037037,0.111111111111,0.0,0.0740740740741,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0740740740741,0.0,0.111111111111,0.0,0.0740740740741,0.037037037037,0.0,0.0740740740741,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,na,negative,na,negative
78,Then he really did feel warm.,0.142857142857,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,na,positive,na,positive
79,"So he got nothing by it but vexation, trouble, abuse, and the loss of his horse; but the poor people lived happily, quietly, and piously until their happy death.",0.0555555555556,0.166666666667,0.0555555555556,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0555555555556,0.0,0.194444444444,0.0,0.138888888889,0.0277777777778,0.0,0.0555555555556,0.111111111111,0.0,0.0277777777778,0.0277777777778,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,negative,neut,neut
80,"Then the miser grew angry, and said, ""Oh, but I can""t make any use of you, you strike far too powerfully; what will you have for the one blow?""",0.0263157894737,0.105263157895,0.0,0.0,0.0526315789474,0.0263157894737,0.0,0.0263157894737,0.0263157894737,0.0,0.0263157894737,0.0263157894737,0.0,0.0789473684211,0.0,0.0526315789474,0.0,0.105263157895,0.0263157894737,0.0,0.105263157895,0.131578947368,0.0,0.0263157894737,0.0,0.0263157894737,0.0263157894737,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0526315789474,0.0,0.0263157894737,0.0263157894737,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0263157894737,2,self,present,negative,neut,negative
81,"As he was hungry, and saw the food, he, too, place himself at the table, ate with those who were eating and enjoyed it.",0.0333333333333,0.0,0.0,0.0333333333333,0.0666666666667,0.0,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.0333333333333,0.0,0.1,0.0,0.0666666666667,0.0,0.166666666667,0.0333333333333,0.0,0.133333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0333333333333,0.0,0.1,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,present,positive,positive,positive
82,"She cried, ""No, no I cannot bear it,"" and opened the other window, because drops of perspiration were running down her forehead.",0.0,0.0344827586207,0.0344827586207,0.0344827586207,0.0344827586207,0.0,0.0,0.0344827586207,0.0344827586207,0.0,0.0344827586207,0.0,0.0,0.0344827586207,0.0344827586207,0.103448275862,0.0,0.137931034483,0.0344827586207,0.0,0.103448275862,0.0344827586207,0.0,0.0,0.0344827586207,0.0,0.0344827586207,0.0,0.0344827586207,0.0,0.0,0.0,0.0344827586207,0.0,0.0689655172414,0.0,0.0344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172414,3,self,present,negative,neut,negative
83,"And while she was speaking, the child plucked off quite a large apple, and ran to her sisters, saying, ""Just taste, my dear little sisters, for never in my life have I tasted anything so delightful.""",0.0222222222222,0.0,0.0666666666667,0.0444444444444,0.0222222222222,0.0,0.0,0.0222222222222,0.0222222222222,0.0,0.0666666666667,0.0,0.0,0.0444444444444,0.0222222222222,0.0888888888889,0.0,0.133333333333,0.0222222222222,0.0222222222222,0.0444444444444,0.111111111111,0.0,0.0,0.0444444444444,0.0,0.0222222222222,0.0,0.0444444444444,0.0,0.0,0.0,0.0444444444444,0.0,0.0666666666667,0.0,0.0444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,self,past,positive,neut,neut
84,"Then he was much troubled, and made known to the whole land that whosoever brought his daughters back again should have one of them to wife.",0.0,0.0357142857143,0.0357142857143,0.0,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.0,0.0,0.0714285714286,0.0,0.107142857143,0.0,0.0357142857143,0.0357142857143,0.0714285714286,0.0714285714286,0.142857142857,0.0,0.0,0.0357142857143,0.0,0.0,0.0,0.0357142857143,0.0,0.0,0.0,0.107142857143,0.0,0.0357142857143,0.0,0.0714285714286,0.0357142857143,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,6,other,present,negative,neut,neut
85,"Then the mannikin grew very angry and said he was to do it, but the huntsman would not, and took my dear mannikin, and gave him a thorough beating.",0.0,0.030303030303,0.030303030303,0.0,0.121212121212,0.0,0.0,0.0,0.0,0.0,0.0606060606061,0.0,0.0,0.0909090909091,0.0,0.121212121212,0.0,0.0909090909091,0.030303030303,0.030303030303,0.0909090909091,0.121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606060606061,0.0,0.030303030303,0.0,0.0,0.0,0.0,0.0,0.0,2,other,present,negative,neut,negative
86,"Then the mannikin screamed terribly, and cried, ""Stop, stop, and let me go, and I will tell thee where the King""s daughters are.""",0.0,0.09375,0.0,0.0,0.0625,0.15625,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.15625,0.03125,0.0,0.0625,0.0625,0.0,0.0,0.03125,0.03125,0.03125,0.03125,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,3,self,present,negative,neut,negative
87,Then the two were so angry at this that they grew green and yellow.,0.0,0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,na,negative,na,neut
88,"The princess sprang up, threw her arms round his neck, embraced and kissed him repeatedly, and took her stomacher, which was made of pure gold, and hung it round his neck.",0.0540540540541,0.027027027027,0.108108108108,0.0,0.162162162162,0.027027027027,0.0,0.0,0.0,0.027027027027,0.027027027027,0.0,0.0,0.027027027027,0.027027027027,0.135135135135,0.0,0.135135135135,0.027027027027,0.0,0.0540540540541,0.027027027027,0.0,0.0,0.027027027027,0.027027027027,0.0,0.0,0.0810810810811,0.0,0.0,0.0,0.027027027027,0.0,0.027027027027,0.0,0.027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,present,positive,neut,positive
89,"And they all rejoiced, and embraced him and kissed him without stopping.",0.0714285714286,0.0,0.0,0.0714285714286,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,positive
90,When the princesses saw him they fainted.,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,other,past,negative,neut,neut
91,"Hereupon the King was angry, and ordered him to be put in prison at once, because he thought he must have done some injury to the children.",0.0,0.1,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.1,0.0,0.0666666666667,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.1,0.0333333333333,0.0,0.0,0.0333333333333,0.0666666666667,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0333333333333,0.0,0.1,0.0,0.133333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2,other,past,negative,neut,negative
